DATE,Temp_C,Dew_Point_Temp_C,Rel_Hum_%,Wind_Speed_km/h,Visibility_km,Press_kPa,Weather
2012-12-01 05:00:00,-11.9,-14.6,80,20,25.0,103.19,Mostly Cloudy
2012-12-01 06:00:00,-11.8,-15.0,77,26,25.0,103.18,Mostly Cloudy
2012-12-01 07:00:00,-11.3,-14.2,79,24,24.1,103.19,Cloudy
2012-12-01 08:00:00,-10.9,-15.3,70,19,24.1,103.23,Mostly Cloudy
2012-12-01 09:00:00,-10.6,-15.9,65,24,24.1,103.18,Cloudy
2012-12-01 10:00:00,-10.9,-15.7,68,24,24.1,103.18,Cloudy
2012-12-01 11:00:00,-10.3,-15.1,68,20,24.1,103.08,Cloudy
2012-12-01 12:00:00,-9.4,-14.6,66,24,24.1,102.97,Cloudy
2012-12-01 13:00:00,-8.9,-14.6,63,22,24.1,102.9,Cloudy
2012-12-01 14:00:00,-8.3,-13.6,66,22,24.1,102.86,Cloudy
2012-12-01 15:00:00,-8.3,-13.5,66,17,24.1,102.84,Cloudy
2012-12-01 16:00:00,-7.9,-12.4,70,20,24.1,102.82,Cloudy
2012-12-01 17:00:00,-7.5,-12.0,70,20,19.3,102.73,Snow
2012-12-01 18:00:00,-6.9,-11.3,71,19,25.0,102.71,Snow
2012-12-01 19:00:00,-6.6,-10.8,72,17,25.0,102.63,Cloudy
2012-12-01 20:00:00,-6.0,-10.0,73,17,25.0,102.55,Cloudy
2012-12-01 21:00:00,-5.9,-9.6,75,17,25.0,102.49,Cloudy
2012-12-01 22:00:00,-4.8,-8.4,76,13,19.3,102.36,Snow
2012-12-01 23:00:00,-4.7,-8.0,78,19,16.1,102.28,Cloudy
2012-12-02 00:00:00,-4.3,-7.3,80,15,24.1,102.18,Cloudy
2012-12-02 01:00:00,-4.2,-6.8,82,15,24.1,102.11,Cloudy
2012-12-02 02:00:00,-3.9,-6.5,82,15,25.0,102.06,Cloudy
2012-12-02 03:00:00,-3.5,-5.8,84,13,25.0,102.02,Snow
2012-12-02 04:00:00,-3.2,-5.3,85,13,25.0,101.86,Cloudy
2012-12-02 05:00:00,-2.7,-5.1,84,11,25.0,101.75,Cloudy
2012-12-02 06:00:00,-1.9,-4.0,86,9,25.0,101.67,Cloudy
2012-12-02 07:00:00,-0.3,-2.3,86,6,25.0,101.58,Cloudy
2012-12-02 08:00:00,4.7,2.4,85,28,25.0,101.46,Cloudy
2012-12-02 09:00:00,5.1,2.6,84,32,24.1,101.34,Cloudy
2012-12-02 10:00:00,5.7,3.0,83,28,19.3,101.27,Cloudy
2012-12-02 11:00:00,6.2,3.2,81,28,24.1,101.16,Cloudy
2012-12-02 12:00:00,6.6,3.3,79,28,24.1,101.0,Rain Showers
2012-12-02 13:00:00,6.2,4.3,88,19,12.9,100.89,Rain
2012-12-02 14:00:00,6.0,4.5,90,19,9.7,100.82,"Rain,Fog"
2012-12-02 15:00:00,5.6,4.9,95,22,4.8,100.75,"Rain,Fog"
2012-12-02 16:00:00,5.5,4.9,96,20,6.4,100.68,"Rain,Fog"
2012-12-02 17:00:00,5.5,5.0,97,17,6.4,100.65,"Rain,Fog"
2012-12-02 18:00:00,5.8,5.6,99,15,4.8,100.65,"Rain,Fog"
2012-12-02 19:00:00,5.9,5.9,100,15,3.6,100.67,"Drizzle,Fog"
2012-12-02 20:00:00,6.6,6.5,99,13,3.2,100.68,"Drizzle,Fog"
2012-12-02 21:00:00,6.7,6.6,99,11,8.0,100.7,Fog
2012-12-02 22:00:00,7.1,6.9,99,15,8.0,100.71,"Drizzle,Fog"
2012-12-02 23:00:00,8.2,7.7,97,19,8.0,100.72,"Drizzle,Fog"
2012-12-03 00:00:00,8.1,7.5,96,15,9.7,100.78,"Drizzle,Fog"
2012-12-03 01:00:00,7.8,6.8,93,22,12.9,100.85,Cloudy
2012-12-03 02:00:00,6.8,5.3,90,28,25.0,100.99,Mostly Cloudy
2012-12-03 03:00:00,5.5,2.9,83,26,25.0,101.22,Mostly Cloudy
2012-12-03 04:00:00,4.1,1.6,84,13,25.0,101.35,Mostly Cloudy
2012-12-03 05:00:00,3.2,0.6,83,13,25.0,101.48,Mostly Cloudy
2012-12-03 06:00:00,1.8,-0.1,87,11,25.0,101.58,Clear
2012-12-03 07:00:00,1.2,-0.6,88,9,25.0,101.7,Mainly Clear
2012-12-03 08:00:00,2.2,0.0,85,11,24.1,101.78,Mainly Clear
2012-12-03 09:00:00,3.6,1.0,83,11,48.3,101.87,Mostly Cloudy
2012-12-03 10:00:00,3.9,1.2,83,13,24.1,101.99,Mostly Cloudy
2012-12-03 11:00:00,3.7,1.1,83,11,24.1,101.96,Cloudy
2012-12-03 12:00:00,3.9,1.3,83,9,24.1,101.96,Cloudy
2012-12-03 13:00:00,4.0,1.2,82,9,24.1,101.95,Cloudy
2012-12-03 14:00:00,4.2,0.8,79,13,24.1,101.95,Cloudy
2012-12-03 15:00:00,4.0,1.0,81,9,24.1,101.98,Cloudy
2012-12-03 16:00:00,3.7,-0.1,76,4,24.1,102.01,Cloudy
2012-12-03 17:00:00,2.9,1.1,88,4,25.0,102.03,Cloudy
2012-12-03 18:00:00,3.0,0.6,84,4,25.0,102.03,Cloudy
2012-12-03 19:00:00,3.4,0.5,81,6,25.0,102.01,Cloudy
2012-12-03 20:00:00,3.5,0.7,82,0,25.0,101.99,Cloudy
2012-12-03 21:00:00,3.1,1.2,87,6,25.0,101.99,Cloudy
2012-12-03 22:00:00,3.7,1.3,84,11,25.0,101.94,Cloudy
2012-12-03 23:00:00,3.7,1.1,83,13,25.0,101.91,Cloudy
2012-12-04 00:00:00,3.7,1.3,84,13,25.0,101.92,Cloudy
2012-12-04 01:00:00,3.6,1.4,86,7,25.0,101.86,Cloudy
2012-12-04 02:00:00,3.9,1.1,82,6,25.0,101.81,Mostly Cloudy
2012-12-04 03:00:00,3.8,1.2,83,19,25.0,101.71,Cloudy
2012-12-04 04:00:00,3.1,1.3,88,20,25.0,101.56,Mainly Clear
2012-12-04 05:00:00,2.9,1.5,90,13,25.0,101.52,Mostly Cloudy
2012-12-04 06:00:00,4.2,2.6,89,15,25.0,101.41,Cloudy
2012-12-04 07:00:00,5.1,3.4,89,13,25.0,101.35,Cloudy
2012-12-04 08:00:00,5.5,3.9,89,9,19.3,101.29,Rain Showers
2012-12-04 09:00:00,5.9,4.8,93,11,19.3,101.23,Rain Showers
2012-12-04 10:00:00,8.0,6.3,89,19,19.3,101.16,Mostly Cloudy
2012-12-04 11:00:00,10.1,7.7,85,17,24.1,101.06,Cloudy
2012-12-04 12:00:00,11.5,8.3,81,19,24.1,100.92,Mostly Cloudy
2012-12-04 13:00:00,11.9,8.4,79,17,24.1,100.84,Cloudy
2012-12-04 14:00:00,11.3,8.1,81,24,24.1,100.74,Cloudy
2012-12-04 15:00:00,11.0,7.9,81,24,24.1,100.66,Cloudy
2012-12-04 16:00:00,10.7,7.9,83,24,19.3,100.64,Cloudy
2012-12-04 17:00:00,10.8,8.1,83,30,25.0,100.55,Cloudy
2012-12-04 18:00:00,10.7,8.2,85,32,25.0,100.5,Cloudy
2012-12-04 19:00:00,10.7,8.4,86,7,25.0,100.57,Rain Showers
2012-12-04 20:00:00,9.9,9.1,95,15,12.9,100.53,Rain
2012-12-04 21:00:00,10.4,9.7,95,9,6.4,100.56,Rain
2012-12-04 22:00:00,9.8,9.3,97,6,12.9,100.57,Rain
2012-12-04 23:00:00,9.7,9.1,96,19,9.7,100.63,Rain
2012-12-05 00:00:00,9.5,8.0,90,19,12.9,100.56,Rain
2012-12-05 01:00:00,9.0,7.3,89,30,16.1,100.45,Rain
2012-12-05 02:00:00,8.7,7.1,90,24,16.1,100.5,Rain
2012-12-05 03:00:00,7.8,6.7,93,24,9.7,100.53,Rain
2012-12-05 04:00:00,7.2,4.8,85,15,25.0,100.55,Mainly Clear
2012-12-05 05:00:00,6.6,4.1,84,17,25.0,100.62,Cloudy
2012-12-05 06:00:00,5.7,2.7,81,24,25.0,100.68,Mostly Cloudy
2012-12-05 07:00:00,5.2,0.4,71,30,25.0,100.74,Mostly Cloudy
2012-12-05 08:00:00,4.2,-0.5,71,26,24.1,100.85,Cloudy
2012-12-05 09:00:00,3.6,-1.5,69,26,24.1,100.95,Cloudy
2012-12-05 10:00:00,2.1,-1.8,75,28,19.3,101.09,"Rain Showers,Snow Showers"
2012-12-05 11:00:00,2.2,-2.5,71,30,24.1,101.17,Snow Showers
2012-12-05 12:00:00,1.1,-4.8,65,26,24.1,101.23,Snow Showers
2012-12-05 13:00:00,1.3,-7.0,54,30,24.1,101.29,Mostly Cloudy
2012-12-05 14:00:00,0.8,-6.7,57,35,24.1,101.34,Mostly Cloudy
2012-12-05 15:00:00,0.1,-7.6,56,26,24.1,101.47,Mostly Cloudy
2012-12-05 16:00:00,-0.4,-9.4,51,30,24.1,101.58,Cloudy
2012-12-05 17:00:00,-0.7,-8.3,56,30,25.0,101.66,Cloudy
2012-12-05 18:00:00,-0.8,-8.0,58,22,25.0,101.76,Mostly Cloudy
2012-12-05 19:00:00,-1.0,-8.5,57,28,25.0,101.84,Snow
2012-12-05 20:00:00,-1.4,-8.6,58,19,25.0,101.88,Mostly Cloudy
2012-12-05 21:00:00,-1.9,-8.7,60,24,25.0,101.93,Mostly Cloudy
2012-12-05 22:00:00,-1.6,-9.5,55,26,25.0,102.01,Mostly Cloudy
2012-12-05 23:00:00,-1.8,-9.7,55,20,25.0,102.07,Mostly Cloudy
2012-12-06 00:00:00,-2.1,-9.7,56,20,25.0,102.1,Mostly Cloudy
2012-12-06 01:00:00,-2.3,-9.3,59,17,25.0,102.12,Mostly Cloudy
2012-12-06 02:00:00,-2.9,-9.4,61,17,25.0,102.21,Mostly Cloudy
2012-12-06 03:00:00,-3.4,-9.1,65,15,25.0,102.26,Mostly Cloudy
2012-12-06 04:00:00,-3.9,-9.0,68,11,25.0,102.33,Mostly Cloudy
2012-12-06 05:00:00,-5.2,-9.7,71,9,25.0,102.38,Mainly Clear
2012-12-06 06:00:00,-5.7,-9.7,73,13,25.0,102.45,Mainly Clear
2012-12-06 07:00:00,-5.9,-10.0,73,11,24.1,102.47,Mainly Clear
2012-12-06 08:00:00,-4.6,-8.8,72,7,24.1,102.52,Mainly Clear
2012-12-06 09:00:00,-3.4,-8.9,66,9,48.3,102.53,Mostly Cloudy
2012-12-06 10:00:00,-2.6,-8.4,64,13,48.3,102.56,Mostly Cloudy
2012-12-06 11:00:00,-1.8,-8.9,58,13,48.3,102.46,Mainly Clear
2012-12-06 12:00:00,-1.8,-9.4,56,6,48.3,102.37,Mainly Clear
2012-12-06 13:00:00,-1.0,-8.3,58,7,48.3,102.27,Mainly Clear
2012-12-06 14:00:00,-0.9,-8.7,55,13,48.3,102.21,Mainly Clear
2012-12-06 15:00:00,-1.2,-7.9,60,11,48.3,102.18,Mainly Clear
2012-12-06 16:00:00,-2.8,-7.9,68,7,48.3,102.11,Mainly Clear
2012-12-06 17:00:00,-2.8,-7.6,69,7,25.0,102.1,Mainly Clear
2012-12-06 18:00:00,-2.7,-6.8,73,13,25.0,102.06,Mostly Cloudy
2012-12-06 19:00:00,-2.8,-7.4,71,9,25.0,102.05,Mostly Cloudy
2012-12-06 20:00:00,-1.9,-7.4,66,7,25.0,101.95,Mostly Cloudy
2012-12-06 21:00:00,-1.7,-7.0,67,11,25.0,101.88,Cloudy
2012-12-06 22:00:00,-1.4,-7.2,65,17,25.0,101.8,Cloudy
2012-12-06 23:00:00,-1.1,-6.0,69,7,25.0,101.73,Mostly Cloudy
2012-12-07 00:00:00,-1.3,-5.9,71,13,25.0,101.67,Mostly Cloudy
2012-12-07 01:00:00,-1.5,-5.7,73,7,25.0,101.58,Mostly Cloudy
2012-12-07 02:00:00,-1.3,-5.3,74,9,25.0,101.51,Mainly Clear
2012-12-07 03:00:00,-1.8,-5.3,77,9,25.0,101.46,Mainly Clear
2012-12-07 04:00:00,-2.7,-5.7,80,11,25.0,101.38,Mostly Cloudy
2012-12-07 05:00:00,-2.2,-5.5,78,11,25.0,101.3,Mostly Cloudy
2012-12-07 06:00:00,-2.9,-5.5,82,7,25.0,101.27,Cloudy
2012-12-07 07:00:00,-2.8,-5.3,83,11,24.1,101.3,Mostly Cloudy
2012-12-07 08:00:00,-3.3,-5.4,85,7,24.1,101.29,Cloudy
2012-12-07 09:00:00,-2.1,-4.7,82,7,24.1,101.32,Mostly Cloudy
2012-12-07 10:00:00,1.2,-5.8,60,9,48.3,101.26,Mostly Cloudy
2012-12-07 11:00:00,2.6,-5.0,57,4,48.3,101.24,Mostly Cloudy
2012-12-07 12:00:00,3.0,-5.0,56,4,24.1,101.2,Cloudy
2012-12-07 13:00:00,3.7,-4.3,56,6,48.3,101.15,Cloudy
2012-12-07 14:00:00,3.9,-4.3,55,11,48.3,101.09,Cloudy
2012-12-07 15:00:00,3.9,-3.3,59,11,48.3,101.11,Cloudy
2012-12-07 16:00:00,3.5,-3.8,59,9,24.1,101.13,Cloudy
2012-12-07 17:00:00,2.8,-3.3,64,11,25.0,101.14,Cloudy
2012-12-07 18:00:00,2.2,-3.5,66,7,25.0,101.13,Mostly Cloudy
2012-12-07 19:00:00,2.2,-3.3,67,6,25.0,101.17,Cloudy
2012-12-07 20:00:00,2.1,-3.1,68,4,25.0,101.18,Cloudy
2012-12-07 21:00:00,2.0,-3.1,69,6,25.0,101.18,Cloudy
2012-12-07 22:00:00,2.3,-2.5,71,4,25.0,101.19,Cloudy
2012-12-07 23:00:00,1.5,-2.2,76,4,19.3,101.22,Snow
2012-12-08 00:00:00,1.8,-1.4,79,4,25.0,101.2,Snow
2012-12-08 01:00:00,2.0,-1.3,79,6,25.0,101.17,Cloudy
2012-12-08 02:00:00,2.0,-1.9,75,7,25.0,101.17,Cloudy
2012-12-08 03:00:00,2.1,-1.5,77,6,25.0,101.18,Cloudy
2012-12-08 04:00:00,2.5,-1.2,77,0,25.0,101.13,Cloudy
2012-12-08 05:00:00,2.7,-1.0,77,9,25.0,101.07,Cloudy
2012-12-08 06:00:00,2.4,0.3,86,9,25.0,101.05,Cloudy
2012-12-08 07:00:00,2.3,1.0,91,6,8.0,101.09,Fog
2012-12-08 08:00:00,2.7,1.6,92,7,6.4,101.06,"Rain,Fog"
2012-12-08 09:00:00,2.7,1.8,94,11,4.8,100.98,"Rain,Fog"
2012-12-08 10:00:00,3.2,2.1,92,11,8.0,100.95,"Rain,Fog"
2012-12-08 11:00:00,2.2,1.5,95,17,8.0,100.83,"Rain,Fog"
2012-12-08 12:00:00,2.1,1.6,96,15,4.8,100.74,"Rain,Fog"
2012-12-08 13:00:00,1.9,1.3,96,17,3.6,100.59,"Rain,Fog"
2012-12-08 14:00:00,2.1,1.2,94,15,6.4,100.52,"Rain,Fog"
2012-12-08 15:00:00,2.0,1.0,93,17,4.8,100.48,"Rain,Fog"
2012-12-08 16:00:00,1.8,0.8,93,17,4.8,100.49,"Rain,Fog"
2012-12-08 17:00:00,1.6,0.6,93,9,8.0,100.46,"Rain,Fog"
2012-12-08 18:00:00,1.1,0.5,96,9,6.4,100.54,"Rain,Fog"
2012-12-08 19:00:00,0.9,0.2,95,9,6.4,100.61,"Rain,Fog"
2012-12-08 20:00:00,0.8,0.3,96,9,6.4,100.67,"Rain,Fog"
2012-12-08 21:00:00,0.8,0.3,96,9,6.4,100.73,"Rain,Snow,Fog"
2012-12-08 22:00:00,1.2,0.6,96,13,6.4,100.84,Fog
2012-12-08 23:00:00,1.3,0.6,95,17,8.0,100.96,"Drizzle,Fog"
2012-12-09 00:00:00,1.5,0.7,94,20,9.7,101.07,Fog
2012-12-09 01:00:00,1.9,0.7,92,17,16.1,101.22,Cloudy
2012-12-09 02:00:00,1.8,0.1,88,17,19.3,101.37,Cloudy
2012-12-09 03:00:00,1.5,-0.5,87,17,25.0,101.47,Mainly Clear
2012-12-09 04:00:00,1.5,-0.3,88,13,25.0,101.59,Mostly Cloudy
2012-12-09 05:00:00,1.1,-0.9,86,15,25.0,101.72,Cloudy
2012-12-09 06:00:00,0.8,-1.5,85,11,25.0,101.84,Cloudy
2012-12-09 07:00:00,0.2,-2.3,83,20,24.1,102.02,Cloudy
2012-12-09 08:00:00,-0.5,-2.9,84,11,24.1,102.16,Cloudy
2012-12-09 09:00:00,-0.9,-3.9,80,20,24.1,102.24,Cloudy
2012-12-09 10:00:00,-1.5,-4.5,80,20,24.1,102.35,Cloudy
2012-12-09 11:00:00,-1.7,-4.8,79,17,24.1,102.35,Cloudy
2012-12-09 12:00:00,-1.9,-5.1,79,17,12.9,102.32,Snow Showers
2012-12-09 13:00:00,-2.3,-5.4,79,9,24.1,102.28,Cloudy
2012-12-09 14:00:00,-1.9,-5.1,79,7,24.1,102.28,Cloudy
2012-12-09 15:00:00,-1.9,-4.9,80,6,24.1,102.33,Cloudy
2012-12-09 16:00:00,-1.6,-5.2,76,4,24.1,102.31,Cloudy
2012-12-09 17:00:00,-1.2,-5.7,71,15,25.0,102.31,Cloudy
2012-12-09 18:00:00,-1.4,-5.9,71,19,25.0,102.25,Cloudy
2012-12-09 19:00:00,-1.7,-6.2,71,22,24.1,102.22,Cloudy
2012-12-09 20:00:00,-2.2,-7.2,69,28,25.0,102.11,Cloudy
2012-12-09 21:00:00,-2.4,-6.5,73,20,25.0,101.91,Cloudy
2012-12-09 22:00:00,-3.0,-8.2,67,28,25.0,101.78,Cloudy
2012-12-09 23:00:00,-3.6,-8.6,68,32,25.0,101.64,Cloudy
2012-12-10 00:00:00,-3.9,-8.1,73,20,25.0,101.54,Cloudy
2012-12-10 01:00:00,-5.0,-6.2,91,32,1.6,101.31,Snow
2012-12-10 02:00:00,-4.7,-6.2,89,33,4.0,101.1,Snow
2012-12-10 03:00:00,-4.3,-5.9,89,33,2.8,100.96,"Snow,Ice Pellets"
2012-12-10 04:00:00,-3.3,-4.4,92,28,3.6,100.73,"Freezing Drizzle,Fog"
2012-12-10 05:00:00,-1.9,-2.8,94,33,4.0,100.55,"Freezing Drizzle,Fog"
2012-12-10 06:00:00,0.1,-0.9,93,22,8.0,100.3,"Freezing Rain,Fog"
2012-12-10 07:00:00,1.0,0.0,93,19,8.0,100.09,"Rain,Fog"
2012-12-10 08:00:00,1.7,0.8,94,17,6.4,99.98,"Moderate Rain,Fog"
2012-12-10 09:00:00,2.2,1.5,95,19,6.4,99.78,"Rain,Fog"
2012-12-10 10:00:00,2.2,1.6,96,17,2.4,99.7,"Rain,Fog"
2012-12-10 11:00:00,1.9,1.5,97,15,3.2,99.6,"Rain,Fog"
2012-12-10 12:00:00,1.4,0.8,96,15,4.8,99.44,"Drizzle,Fog"
2012-12-10 13:00:00,0.6,0.3,98,19,2.4,99.34,"Rain,Fog"
2012-12-10 14:00:00,0.1,-0.2,98,15,2.4,99.32,"Rain,Fog"
2012-12-10 15:00:00,0.0,-0.5,96,9,4.0,99.34,"Drizzle,Fog"
2012-12-10 16:00:00,0.0,-0.5,96,6,4.0,99.41,"Rain,Fog"
2012-12-10 17:00:00,0.1,-0.3,97,4,4.8,99.42,"Rain,Fog"
2012-12-10 18:00:00,1.5,1.1,97,15,12.9,99.57,Cloudy
2012-12-10 19:00:00,2.6,0.9,89,22,25.0,99.54,Cloudy
2012-12-10 20:00:00,2.5,-0.5,81,24,25.0,99.58,Cloudy
2012-12-10 21:00:00,2.2,-1.3,78,24,25.0,99.63,Cloudy
2012-12-10 22:00:00,1.7,-1.3,80,20,25.0,99.73,Cloudy
2012-12-10 23:00:00,1.2,-2.1,79,20,25.0,99.78,Mostly Cloudy
2012-12-11 00:00:00,0.7,-2.7,78,17,25.0,99.89,Cloudy
2012-12-11 01:00:00,0.0,-3.6,77,28,25.0,99.99,Cloudy
2012-12-11 02:00:00,-1.1,-5.2,74,22,25.0,100.09,Mostly Cloudy
2012-12-11 03:00:00,-2.5,-6.0,77,24,25.0,100.27,Mostly Cloudy
2012-12-11 04:00:00,-4.5,-8.0,76,20,25.0,100.38,Mainly Clear
2012-12-11 05:00:00,-5.9,-9.6,75,17,25.0,100.51,Mainly Clear
2012-12-11 06:00:00,-7.3,-10.3,79,15,25.0,100.62,Mainly Clear
2012-12-11 07:00:00,-8.0,-11.5,76,15,24.1,100.78,Mainly Clear
2012-12-11 08:00:00,-8.4,-12.0,75,17,24.1,100.91,Mainly Clear
2012-12-11 09:00:00,-7.9,-12.0,72,19,24.1,101.03,Mainly Clear
2012-12-11 10:00:00,-7.1,-12.0,68,9,24.1,101.12,Mainly Clear
2012-12-11 11:00:00,-6.6,-12.2,64,7,24.1,101.1,Mainly Clear
2012-12-11 12:00:00,-6.1,-12.4,61,11,24.1,101.13,Mainly Clear
2012-12-11 13:00:00,-5.5,-11.1,65,17,24.1,101.18,Mainly Clear
2012-12-11 14:00:00,-5.2,-11.0,64,17,24.1,101.21,Mainly Clear
2012-12-11 15:00:00,-5.7,-11.5,64,13,24.1,101.29,Clear
2012-12-11 16:00:00,-6.1,-11.6,65,15,24.1,101.35,Clear
2012-12-11 17:00:00,-6.8,-11.7,68,11,24.1,101.45,Clear
2012-12-11 18:00:00,-6.9,-11.5,70,13,25.0,101.51,Clear
2012-12-11 19:00:00,-7.9,-11.0,78,13,25.0,101.6,Clear
2012-12-11 20:00:00,-7.9,-11.3,77,15,25.0,101.68,Clear
2012-12-11 21:00:00,-8.7,-11.6,79,9,25.0,101.74,Clear
2012-12-11 22:00:00,-9.1,-11.4,83,6,25.0,101.78,Clear
2012-12-11 23:00:00,-8.3,-11.2,80,9,25.0,101.84,Clear
2012-12-12 00:00:00,-9.2,-11.6,83,7,25.0,101.87,Clear
2012-12-12 01:00:00,-9.4,-11.5,85,7,25.0,101.91,Clear
2012-12-12 02:00:00,-10.3,-12.0,87,4,25.0,101.96,Clear
2012-12-12 03:00:00,-9.6,-11.3,87,4,25.0,102.0,Clear
2012-12-12 04:00:00,-10.1,-11.6,89,6,25.0,102.04,Clear
2012-12-12 05:00:00,-10.3,-11.7,89,4,25.0,102.06,Clear
2012-12-12 06:00:00,-9.5,-11.3,87,4,25.0,102.1,Clear
2012-12-12 07:00:00,-11.2,-12.4,91,4,24.1,102.19,Mainly Clear
2012-12-12 08:00:00,-7.3,-9.2,86,11,24.1,102.14,Mostly Cloudy
2012-12-12 09:00:00,-6.1,-9.0,80,4,24.1,102.21,Snow Showers
2012-12-12 10:00:00,-4.7,-7.6,80,9,24.1,102.2,Snow Showers
2012-12-12 11:00:00,-3.7,-6.8,79,7,19.3,102.15,Cloudy
2012-12-12 12:00:00,-2.7,-6.5,75,7,19.3,102.14,Mostly Cloudy
2012-12-12 13:00:00,-3.0,-6.7,76,6,19.3,102.14,Mainly Clear
2012-12-12 14:00:00,-2.9,-6.5,76,7,16.1,102.16,Cloudy
2012-12-12 15:00:00,-3.2,-6.7,77,6,19.3,102.17,Mostly Cloudy
2012-12-12 16:00:00,-2.8,-6.2,77,4,12.9,102.2,Mostly Cloudy
2012-12-12 17:00:00,-3.2,-6.0,81,7,9.7,102.25,Snow Showers
2012-12-12 18:00:00,-3.6,-5.7,85,7,12.9,102.28,Snow Showers
2012-12-12 19:00:00,-4.0,-6.1,85,11,12.9,102.3,Cloudy
2012-12-12 20:00:00,-4.4,-6.4,86,7,16.1,102.36,Snow Showers
2012-12-12 21:00:00,-3.9,-5.9,86,6,16.1,102.37,Snow Showers
2012-12-12 22:00:00,-3.8,-5.6,87,4,11.3,102.4,Snow Showers
2012-12-12 23:00:00,-4.3,-5.8,89,4,16.1,102.45,Mainly Clear
2012-12-13 00:00:00,-6.1,-7.4,90,6,12.9,102.44,Clear
2012-12-13 01:00:00,-4.3,-5.3,93,11,12.9,102.49,Clear
2012-12-13 02:00:00,-5.9,-6.6,95,6,11.3,102.57,Clear
2012-12-13 03:00:00,-6.1,-7.0,93,11,11.3,102.61,Clear
2012-12-13 04:00:00,-5.4,-6.2,94,6,8.0,102.61,Fog
2012-12-13 05:00:00,-6.0,-6.8,94,4,9.7,102.63,Fog
2012-12-13 06:00:00,-6.4,-7.5,92,4,9.7,102.66,Fog
2012-12-13 07:00:00,-6.1,-7.4,90,4,9.7,102.69,Fog
2012-12-13 08:00:00,-6.0,-7.1,92,4,8.0,102.67,Fog
2012-12-13 09:00:00,-4.7,-6.0,91,4,8.0,102.68,Fog
2012-12-13 10:00:00,-2.3,-4.2,87,4,6.4,102.64,Fog
2012-12-13 11:00:00,-0.7,-3.1,84,9,9.7,102.55,Haze
2012-12-13 12:00:00,-0.4,-2.9,83,9,9.7,102.46,Haze
2012-12-13 13:00:00,0.1,-2.5,83,9,12.9,102.36,Cloudy
2012-12-13 14:00:00,1.1,-2.1,79,11,19.3,102.28,Mostly Cloudy
2012-12-13 15:00:00,2.1,-1.9,75,7,19.3,102.25,Mainly Clear
2012-12-13 16:00:00,1.3,-2.1,78,9,19.3,102.21,Mainly Clear
2012-12-13 17:00:00,1.4,-1.8,79,19,25.0,102.1,Mainly Clear
2012-12-13 18:00:00,1.1,-2.0,80,19,25.0,102.01,Mostly Cloudy
2012-12-13 19:00:00,1.7,-2.5,74,15,25.0,101.99,Mainly Clear
2012-12-13 20:00:00,0.4,-2.5,81,11,25.0,101.98,Mainly Clear
2012-12-13 21:00:00,0.6,-2.3,81,15,25.0,101.9,Mostly Cloudy
2012-12-13 22:00:00,0.2,-2.5,82,15,25.0,101.84,Cloudy
2012-12-13 23:00:00,0.7,-2.3,80,17,25.0,101.77,Cloudy
2012-12-14 00:00:00,0.8,-2.6,78,15,25.0,101.71,Cloudy
2012-12-14 01:00:00,0.0,-3.0,80,17,25.0,101.62,Mostly Cloudy
2012-12-14 02:00:00,-0.6,-3.2,83,15,25.0,101.59,Cloudy
2012-12-14 03:00:00,-0.8,-3.4,83,15,25.0,101.51,Cloudy
2012-12-14 04:00:00,-0.2,-3.5,78,20,25.0,101.44,Mostly Cloudy
2012-12-14 05:00:00,0.3,-3.3,77,11,25.0,101.4,Cloudy
2012-12-14 06:00:00,0.5,-3.5,75,15,25.0,101.36,Cloudy
2012-12-14 07:00:00,2.0,-3.6,66,20,48.3,101.3,Mainly Clear
2012-12-14 08:00:00,1.5,-3.5,69,13,48.3,101.32,Mostly Cloudy
2012-12-14 09:00:00,2.3,-3.1,67,26,48.3,101.32,Mostly Cloudy
2012-12-14 10:00:00,2.8,-2.4,69,22,24.1,101.34,Cloudy
2012-12-14 11:00:00,2.6,-2.0,72,22,24.1,101.35,Rain Showers
2012-12-14 12:00:00,2.8,-1.5,73,17,24.1,101.33,Cloudy
2012-12-14 13:00:00,3.3,-1.2,72,22,24.1,101.33,Mostly Cloudy
2012-12-14 14:00:00,3.2,-1.1,73,19,24.1,101.38,Mostly Cloudy
2012-12-14 15:00:00,3.0,-1.0,75,15,24.1,101.44,Cloudy
2012-12-14 16:00:00,2.8,-1.0,76,17,24.1,101.53,Mostly Cloudy
2012-12-14 17:00:00,2.5,-0.6,80,13,25.0,101.61,Mostly Cloudy
2012-12-14 18:00:00,2.3,-1.3,77,17,25.0,101.7,Cloudy
2012-12-14 19:00:00,1.8,-3.6,67,19,25.0,101.76,Mostly Cloudy
2012-12-14 20:00:00,0.8,-4.7,67,15,25.0,101.85,Mostly Cloudy
2012-12-14 21:00:00,-1.5,-6.4,69,22,25.0,101.96,Mainly Clear
2012-12-14 22:00:00,-2.9,-7.4,71,20,25.0,102.06,Mainly Clear
2012-12-14 23:00:00,-4.3,-8.6,72,22,25.0,102.13,Mainly Clear
2012-12-15 00:00:00,-5.3,-10.5,67,20,25.0,102.18,Clear
2012-12-15 01:00:00,-6.5,-11.4,68,17,25.0,102.27,Clear
2012-12-15 02:00:00,-7.1,-11.8,69,19,25.0,102.36,Clear
2012-12-15 03:00:00,-8.0,-13.2,66,17,25.0,102.41,Clear
